id,MLM,HLM
TEST_081,58.68636771694375,60.55280763841925
TEST_082,21.61592104788182,37.89127607363751
TEST_083,24.339001438536204,41.826099109184824
TEST_084,27.099282539977406,41.86586358798917
TEST_085,64.69730797114617,79.55175416309119
TEST_086,33.91954514909428,43.970023995609
TEST_087,54.80968378153523,72.40920878717033
TEST_088,38.28867010824351,51.80730604242181
TEST_089,46.05381672344922,56.4880853033428
TEST_090,19.424964245913273,37.17535925294149
TEST_091,19.993938405691363,38.151665357542846
TEST_092,37.82715909038598,50.667482761900914
TEST_093,29.748704424135624,49.03077512952051
TEST_094,73.77794639343921,74.99131113692191
TEST_095,33.23911750767783,48.20594528390477
TEST_096,60.692385802717055,72.15152531276985
TEST_097,74.39890319251626,78.36759321573251
TEST_098,12.972654152371392,35.126684421142286
TEST_099,20.81741973048997,32.66060594950611
TEST_100,65.66393594070564,73.00547935387551
TEST_101,11.001903133975247,28.057092028734644
TEST_102,62.01053354544439,71.01180120198897
TEST_103,39.48350499617905,62.38501218692954
TEST_104,39.298691866016284,56.100675938919686
TEST_105,41.2479109682557,51.5188754591606
TEST_106,51.208549302014525,58.73708917227538
TEST_107,58.650025240078534,67.98741819260628
TEST_108,42.88041984563765,57.68791802748905
TEST_109,30.61010928586761,45.661267883735434
TEST_110,24.130193389745166,51.58488855820709
TEST_111,23.334328046647286,45.57532735883638
TEST_112,32.8283711761057,41.00628304284929
TEST_113,44.92320264102409,58.478072954621965
TEST_114,48.82549976112797,67.72733628920437
TEST_115,13.019931571836395,30.895153431204356
TEST_116,23.47670998370827,43.15540066567456
TEST_117,45.916693124191475,60.68628479518737
TEST_118,35.59407131366263,48.60399474996882
TEST_119,18.851959978652786,36.678355778703946
TEST_120,43.2579909960746,66.38491585859894
TEST_121,32.45881142469989,51.40022079878315
TEST_122,17.378724938378475,34.89734703391113
TEST_123,44.4638062641717,62.55567840254998
TEST_124,17.517693203467797,36.15008198437023
TEST_125,55.05670710023246,65.98727625438578
TEST_126,28.322136940581444,49.31849423401284
TEST_127,57.589364440947904,69.19805675411847
TEST_128,47.912459996249346,55.80727867310769
TEST_129,17.157919716811755,37.054181819670006
TEST_130,38.99331501185831,60.66109325209695
TEST_131,31.690927541187634,51.01557660678114
TEST_132,17.76149427982032,37.95227370316469
TEST_133,55.028604821185084,62.64327764123798
TEST_134,37.97822864583443,61.6675696551518
TEST_135,34.201760940876994,50.702784602438705
TEST_136,65.10668589464325,73.0953398345552
TEST_137,40.390274237388994,52.332555443350486
TEST_138,23.843983478574017,28.040228944624072
TEST_139,34.21325828187035,42.11879672060344
TEST_140,16.12275609765909,36.65811098693675
TEST_141,30.74575762978113,41.63629854905263
TEST_142,43.401673021587,53.82814349211859
TEST_143,32.4274479700303,39.79681233405111
TEST_144,43.18631401456801,59.97387249584101
TEST_145,15.80845883206566,31.85645687425332
TEST_146,58.14720366371225,72.39513763397663
TEST_147,47.131132189845204,71.69589592976384
TEST_148,9.081974616558517,26.10646674776929
TEST_149,26.093262911645944,50.974250921845396
TEST_150,19.1532068920329,47.92325295530857
TEST_151,61.219217862401074,68.20448494529343
TEST_152,31.262230244621726,48.28867851221034
TEST_153,8.971275317148791,28.65429680370911
TEST_154,19.337434671608,42.86100404300814
TEST_155,40.33944261085188,56.74884193362427
TEST_156,18.07345098508873,44.38183779683057
TEST_157,32.52461295886771,53.69799070946991
TEST_158,31.756626075119947,45.147103860078005
TEST_159,18.078284715479224,35.5106352981754
TEST_160,68.31885564659743,74.71317814550689
TEST_161,39.58706886684635,55.31226961331903
TEST_162,77.97589518838224,77.68783019226602
TEST_163,45.27384706048788,57.03508859661227
TEST_164,45.41452424543835,64.2659732552799
TEST_165,36.775202793825834,54.02434913047218
TEST_166,17.027704307957592,35.49624038748726
TEST_167,48.31108176943531,65.43020357146945
TEST_168,41.03699005387599,54.53611676293316
TEST_169,23.589849040774475,39.47266759255196
TEST_170,21.7335744581697,39.06837410705335
TEST_171,28.40289459729184,50.30046192444998
TEST_172,18.792200417280064,41.2302092235992
TEST_173,11.722562601547622,25.414819018664215
TEST_174,5.96269939904348,30.715317435431935
TEST_175,52.55222199897347,66.11048438300367
TEST_176,46.452081720501994,59.87349620695572
TEST_177,24.04681684114957,42.482878790765554
TEST_178,35.68262094955913,55.623286521712586
TEST_179,44.81357970169259,63.060951677012824
TEST_180,31.56735373563155,49.932982651611496
TEST_181,34.75569042036587,47.72894545000854
TEST_182,20.330513223308024,41.36664892515179
TEST_183,32.69979304237607,44.57038083287074
TEST_184,35.59952541852991,49.85363579548495
TEST_185,24.026475654487882,41.587754945300944
TEST_186,13.752051939977676,32.05129321527425
TEST_187,24.940823611358187,48.101512734655806
TEST_188,7.7525295359037365,20.43736418615972
TEST_189,32.6802570336185,49.44289653697334
TEST_190,50.002212668875046,65.7826382745014
TEST_191,27.706149439542624,43.823483883854344
TEST_192,20.52396930618026,33.402796013101195
TEST_193,50.85973352479472,66.84721092116597
TEST_194,30.11408083930473,42.34524741793416
TEST_195,24.401639555336786,53.03648982850075
TEST_196,59.64351958041519,75.5345045233578
TEST_197,52.72394081509316,69.76249928256199
TEST_198,38.46513815703078,55.010949860685045
TEST_199,41.68021284210212,61.56152375638459
TEST_200,29.37960436427523,53.47109704660899
TEST_201,20.022112555915662,38.39641237104955
TEST_202,79.64063128305992,79.54747204941145
TEST_203,48.48971020631947,59.65173834376995
TEST_204,48.35864623427174,57.04406197282758
TEST_205,34.003801440882754,51.65474195479008
TEST_206,29.72529021853737,43.609055244150426
TEST_207,38.38538433348556,51.16595236452875
TEST_208,30.746584218833206,51.62739783235032
TEST_209,37.37757663988479,57.69136705073148
TEST_210,45.06121675411615,54.94291911823876
TEST_211,33.377132184474405,53.281767762098866
TEST_212,27.962570374895066,43.0620450227309
TEST_213,25.7574188163673,41.61694376566864
TEST_214,8.56236243768657,36.39290704677591
TEST_215,19.3417002889816,33.29698182704096
TEST_216,22.1807437216884,36.603973825523056
TEST_217,48.97643573933445,59.89435807240824
TEST_218,58.06880920105151,67.5885409571582
TEST_219,24.1583662165313,38.51082885440246
TEST_220,27.354370029118712,46.26323157315154
TEST_221,25.61460404427678,45.13745439319402
TEST_222,15.418361649313493,31.061855091328006
TEST_223,72.18202213075435,77.3824258779455
TEST_224,38.750939412570084,46.69712860383808
TEST_225,35.17773651234378,55.28705905244558
TEST_226,28.18679686531277,45.00418083252373
TEST_227,18.954442653744167,36.996972817812185
TEST_228,28.827223104414326,51.242203157890145
TEST_229,24.96088143506581,34.0962698416228
TEST_230,24.932177044014473,36.54151303006209
TEST_231,45.18778746855737,60.734052358153754
TEST_232,27.67267729212943,45.14702319850376
TEST_233,30.394811327056445,51.544034634515945
TEST_234,14.746703815616009,31.01673758412736
TEST_235,36.46142191469492,52.124246138031765
TEST_236,14.02216306108133,36.6801106915873
TEST_237,28.962184696135434,49.52063738813876
TEST_238,21.700494016600572,40.923396905458944
TEST_239,21.41558123132889,39.620930643239
TEST_240,41.85176073300098,54.72350648058118
TEST_241,53.32020013114896,68.73112248816504
TEST_242,63.92473397757341,65.89719876162476
TEST_243,41.12479720689987,57.63063362511314
TEST_244,66.5775202565066,72.28427983296044
TEST_245,56.47739026577879,66.98813070925316
TEST_246,79.48722642329697,84.14506421539406
TEST_247,35.655554720775115,48.949898968512045
TEST_248,36.12731818991552,54.26640536661475
TEST_249,47.88270030400502,62.92739392319986
TEST_250,71.3098035742021,71.3170142681151
TEST_251,25.607586876068506,40.72863738683115
TEST_252,53.20696618714576,63.552806464230216
TEST_253,20.90633655973827,39.23697114608966
TEST_254,64.89428242713983,72.79041946686455
TEST_255,22.607908528455674,46.883998095834535
TEST_256,59.2676081793729,66.92493331638626
TEST_257,71.63040748843366,81.95141778295401
TEST_258,55.350897976739574,62.95929632023831
TEST_259,73.58166373209339,79.44721127405263
TEST_260,41.96983286712942,53.711123178869585
TEST_261,67.97726489886375,82.11132404268072
TEST_262,35.29722115123251,47.965357326720394
TEST_263,37.48062487191375,51.41431130976127
TEST_264,30.37731162782311,45.75839124191756
TEST_265,30.910939780796262,44.13549259690664
TEST_266,22.367918863797343,46.02492823385771
TEST_267,36.453781411301996,52.41516611668625
TEST_268,40.634647577325836,60.344540534915765
TEST_269,17.570202727283284,31.517474312464884
TEST_270,65.51347289816864,75.80971892423321
TEST_271,49.922073633169106,62.25393342335114
TEST_272,62.50373360686564,66.45128821085562
TEST_273,39.37770357918325,60.493062648576014
TEST_274,23.195624098337888,42.854774647636106
TEST_275,14.800728271307591,33.65661643593434
TEST_276,24.474294703099137,39.405373726529135
TEST_277,50.57264935573303,65.26111257844069
TEST_278,28.56437415148742,42.495302437009684
TEST_279,30.157991349326707,48.124165563546
TEST_280,28.15735343296418,42.48614654653535
TEST_281,5.8155507459626925,28.511334897948373
TEST_282,1.823603744194389,25.335100128547346
TEST_283,61.27153926910313,66.2459896980907
TEST_284,53.94176444654482,63.22538811410612
TEST_285,58.86422185516876,74.74027552345397
TEST_286,77.811894496401,77.42309350568303
TEST_287,75.56365371763204,81.31924467374762
TEST_288,27.826953115215087,45.226837943429786
TEST_289,30.85114683259468,46.70768321708479
TEST_290,29.15752552014356,45.28441866917872
TEST_291,22.53696348305969,41.65630649512977
TEST_292,36.031409702545744,58.135266694394495
TEST_293,36.817918293625745,47.70600664364166
TEST_294,62.70414390950134,70.8114070636216
TEST_295,10.453885562175778,33.87306044961172
TEST_296,33.73536807287144,44.646284479021155
TEST_297,21.88160417522477,47.33585461009698
TEST_298,31.740215130426286,56.580857975675116
TEST_299,40.44286566783812,59.8933615626766
TEST_300,49.22191374181732,61.717341337950515
TEST_301,74.99438076444302,80.96621313493245
TEST_302,52.80595640320751,57.9389819891576
TEST_303,32.04218739144861,46.72028868241756
TEST_304,33.59506249595501,53.35389406429756
TEST_305,10.877108929078082,24.846549160276037
TEST_306,50.68470065367259,65.0774015392349
TEST_307,13.541745094405467,24.994675808630404
TEST_308,20.82263595997369,42.5648812273168
TEST_309,32.33288105794606,50.20807537041941
TEST_310,53.85199535356519,67.35092511049658
TEST_311,54.00771873492927,67.27646914491177
TEST_312,23.4672356630824,36.54190819749087
TEST_313,31.31794393315551,49.67612339850223
TEST_314,19.314550888739504,41.49282285821182
TEST_315,39.92761397374328,54.7436465525348
TEST_316,26.931884247432688,49.86471762826749
TEST_317,25.421044566954805,47.339303331645574
TEST_318,35.90905387147588,54.81613579371433
TEST_319,54.82959349326798,59.09248685097619
TEST_320,23.821312062747918,36.20897742106844
TEST_321,37.823664536643776,50.58493225620343
TEST_322,44.253861293396454,57.25986795239881
TEST_323,27.465917480149656,44.0612202292124
TEST_324,41.780532670614676,58.743459317690764
TEST_325,29.750055385745206,46.065378067503715
TEST_326,33.78189347987589,51.93647934036186
TEST_327,79.34631947965119,83.07779645369952
TEST_328,66.71967050725644,72.65783594627452
TEST_329,26.368660168184803,41.2502037519267
TEST_330,64.68514118455647,72.1297484474542
TEST_331,21.492460232495667,40.32260749019728
TEST_332,40.95546331446438,64.59277887765609
TEST_333,20.18728965084769,35.62677099016042
TEST_334,66.17875742310437,74.59177629604675
TEST_335,27.713164346061923,51.4919249461267
TEST_336,28.348346211841545,37.55658429173772
TEST_337,40.95880363103758,60.23664747125254
TEST_338,51.918174139978305,64.73661165706481
TEST_339,11.70505772035931,28.8422846140294
TEST_340,20.490344583271135,38.52083128750216
TEST_341,56.60460775351039,73.05864817697558
TEST_342,28.80780094118704,51.12835256208648
TEST_343,35.88006037651351,57.62420065598839
TEST_344,38.51133664550257,51.23986542702981
TEST_345,38.837180772264375,53.54742534024798
TEST_346,29.3223784664668,48.503335760467614
TEST_347,72.00749495746982,76.42961620573196
TEST_348,12.732255885916338,31.71224224531558
TEST_349,48.506523775364016,60.78761240127733
TEST_350,33.29359633969759,44.362363425216316
TEST_351,20.77139509053902,41.12388155785092
TEST_352,17.294286984786055,32.209273511591306
TEST_353,30.45272290284082,45.004883251264594
TEST_354,37.31945172733745,60.00251378066241
TEST_355,27.893536383417523,40.4479361735236
TEST_356,64.67188915017357,76.68744785623683
TEST_357,17.326558353648114,38.14820074010084
TEST_358,24.171109954967893,39.679275185608006
TEST_359,26.0636523679048,47.86607550339353
TEST_360,17.3856583170058,38.9454064379283
TEST_361,41.31039857180765,48.9437590511791
TEST_362,43.95966028245259,62.22557902817723
TEST_363,29.48577120625955,47.413279049978534
TEST_364,41.66620340415383,62.598708700323485
TEST_365,53.31067815965095,69.3209200997501
TEST_366,31.615154193706196,38.94014914726395
TEST_367,50.29169380825847,60.169913166259974
TEST_368,53.99555221360239,65.36726592922408
TEST_369,77.06859554307755,76.26871517980986
TEST_370,31.408663666321374,49.92543568928321
TEST_371,56.56765664417797,71.568101468025
TEST_372,48.86053375912432,58.20845772356985
TEST_373,8.74845397446361,28.921538049784736
TEST_374,22.19931373282808,46.02120596026696
TEST_375,73.96787871271943,79.32343337547779
TEST_376,21.003267337607095,35.62695843785356
TEST_377,41.995763342101625,55.337920993576134
TEST_378,38.765584098758445,51.73610315461844
TEST_379,34.93816318400212,47.438227835408554
TEST_380,29.891920186419313,52.40124720173316
TEST_381,30.706273186427914,52.63480073836521
TEST_382,47.78801637353681,63.669071612204554
TEST_383,17.02244335902276,37.2924355917112
TEST_384,54.35805660524909,64.36205728078053
TEST_385,56.40195284009057,73.67944548477969
TEST_386,33.100540553056966,46.73893082956176
TEST_387,66.27550916506033,75.82209582850655
TEST_388,23.79914777580652,35.133770808380966
TEST_389,3.699247321413358,28.406314026025626
TEST_390,61.66199452646198,76.50516772450935
TEST_391,31.03653118889096,46.939005790582584
TEST_392,61.548396536528855,64.87611371497277
TEST_393,28.955963301054762,52.36525505244322
TEST_394,9.924576001654604,27.82046097309255
TEST_395,42.48835918751217,52.7615004286627
TEST_396,43.11008210896882,58.70735286634114
TEST_397,34.94068569422499,58.475062473883796
TEST_398,18.90900749502684,32.66147793569915
TEST_399,46.300164542218766,65.05338009829626
TEST_400,57.31072266772516,64.56526674811262
TEST_401,35.88867080689536,54.78578338593559
TEST_402,31.98833760084031,45.49332462536182
TEST_403,44.36475389268575,58.70710184942503
TEST_404,35.28116408062645,41.94605038504265
TEST_405,39.894946252690836,58.37547807912644
TEST_406,37.24825207516689,54.89241640104062
TEST_407,39.04419294786652,57.523274633432194
TEST_408,47.57194175653862,62.6876869614191
TEST_409,36.236096045715385,50.08122241006156
TEST_410,54.778946805753506,66.40604016583869
TEST_411,15.231316530870384,39.75634929605907
TEST_412,62.55848219269018,72.88408603122188
TEST_413,19.74744909916256,40.517912016465154
TEST_414,46.41405276620213,63.310488393978034
TEST_415,18.134856603973084,38.872413687381496
TEST_416,64.6931050724947,69.61692200057423
TEST_417,36.63700458321479,56.71705432034075
TEST_418,57.41227219183738,67.85875922959336
TEST_419,30.57279201554455,48.68136973779295
TEST_420,10.672238770411202,28.025692827493057
TEST_421,43.18193534853325,60.78383730648347
TEST_422,29.974796565662515,47.4430488035928
TEST_423,43.84692983532655,58.54865107963736
TEST_424,30.704853105098387,45.24918612320969
TEST_425,39.78936267388319,55.433655023982155
TEST_426,36.30789279009781,53.00207753001597
TEST_427,18.39167227201238,35.53300772668889
TEST_428,49.83343894675683,66.61323244094079
TEST_429,47.891444297373944,61.71432167760532
TEST_430,67.26565094995203,78.11772136456061
TEST_431,40.46883657727418,55.87309249941069
TEST_432,42.10462773443787,56.530874759440394
TEST_433,66.7982338599673,67.64136473565968
TEST_434,13.205462052636328,27.291464693301407
TEST_435,69.20891280418601,72.32978315304314
TEST_436,38.70674898301489,58.36203620709895
TEST_437,54.69215301015298,73.85657450889472
TEST_438,50.079334292424065,65.47783686982969
TEST_439,19.498612089068658,36.1835825808252
TEST_440,46.605381624628635,59.66192977527424
TEST_441,35.221801498767064,51.779350714045975
TEST_442,25.905616802537775,41.412021564511285
TEST_443,26.918765185366453,42.29690568563879
TEST_444,37.592247141513425,60.18693499462493
TEST_445,58.89422643097634,70.71807742870585
TEST_446,21.684975728276495,38.06696055609723
TEST_447,44.80237164723808,60.44168254469874
TEST_448,15.096964229133796,38.067991598250444
TEST_449,11.017094417543145,26.624648984360658
TEST_450,46.253754817893665,56.78694634246415
TEST_451,21.469595393333186,36.676588798478065
TEST_452,44.68148214557308,52.197516911015896
TEST_453,52.557980870751436,65.5397947641694
TEST_454,41.19227869011116,58.37156272306028
TEST_455,47.19881589009134,62.73780186330839
TEST_456,15.225826816823357,34.67209416016663
TEST_457,16.66654929418889,32.681176791415545
TEST_458,30.137334969428068,43.894058127503996
TEST_459,10.36826322493772,33.939304422485094
TEST_460,33.00879252197408,43.30491739443482
TEST_461,71.23116164998808,77.98531430566531
TEST_462,14.137432770038352,30.00018066930997
TEST_463,19.601468010788917,42.841049525104154
TEST_464,65.81711683299672,70.1899521545758
TEST_465,9.692547984714954,35.583366097434
TEST_466,12.54766102312626,24.166888438392526
TEST_467,63.91119234239501,76.78351999943165
TEST_468,67.64194302899325,70.07150616544943
TEST_469,50.17427332889018,62.93958621612639
TEST_470,56.967793498759704,69.11018414231366
TEST_471,33.79871272892092,50.0242425258919
TEST_472,8.115836211243247,30.44038075790704
TEST_473,25.658161483660706,43.03053347129502
TEST_474,46.65544086220254,61.42370195594792
TEST_475,47.99735828659474,61.118544928774746
TEST_476,22.386846025011284,41.44531258408912
TEST_477,16.142762162749644,28.99033702124494
TEST_478,24.02830164904406,43.434656345109445
TEST_479,68.99593013765714,76.2893525859419
TEST_480,43.81422066469588,54.767105669212114
TEST_481,58.30764499965274,69.00011794615872
TEST_482,23.168543564120377,54.72324224522973
